age,experience,fg_per_game,fga_per_game,x3p_per_game,x3pa_per_game,x2p_per_game,x2pa_per_game,ft_per_game,fta_per_game,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
21.0,2,2.2,4.7,0.3,1.3,1.9,3.4,1.4,1.8,1.9,2.9,4.8,0.2,0.2,0.6,0.8,1.8,6.0
21.0,2,5.1,9.7,1.4,3.8,3.7,5.9,1.7,2.3,2.1,5.5,7.6,0.8,0.4,1.0,0.9,2.0,13.4
20.0,1,4.1,11.4,0.9,4.1,3.3,7.3,2.6,3.4,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8
21.0,1,1.6,4.5,0.5,1.6,1.0,3.0,0.9,1.0,0.7,1.0,1.7,0.8,0.2,0.0,0.5,0.9,4.6
31.0,8,1.6,3.4,0.4,1.1,1.1,2.3,0.6,0.7,0.7,1.0,1.7,0.4,0.3,0.3,0.3,0.7,4.1
31.0,8,1.0,3.5,0.5,1.0,0.5,2.5,0.0,0.0,1.0,1.5,2.5,0.0,0.5,0.5,0.0,0.0,2.5
31.0,8,3.5,5.5,1.0,2.0,2.5,3.5,2.0,2.0,1.0,1.5,2.5,0.0,0.5,0.5,0.5,2.0,10.0
31.0,8,0.7,2.0,0.0,0.7,0.7,1.3,0.0,0.3,0.3,0.3,0.7,1.0,0.0,0.0,0.3,0.3,1.3
32.0,13,6.3,15.3,2.3,6.9,4.0,8.4,7.2,8.2,0.8,6.8,7.7,10.3,1.3,0.6,4.4,2.4,22.0
32.0,13,6.6,16.0,2.3,7.0,4.3,9.1,6.9,8.0,1.0,7.0,8.0,10.2,1.3,0.7,4.8,2.4,22.5
32.0,13,5.5,13.6,2.2,6.7,3.3,6.9,7.9,8.9,0.6,6.5,7.1,10.5,1.2,0.2,3.4,2.3,21.0
34.0,13,2.3,5.0,0.4,1.4,2.0,3.6,0.5,0.9,0.8,2.6,3.5,2.1,0.5,0.5,0.8,2.6,5.5
24.0,1,1.4,3.8,1.0,3.0,0.4,0.8,0.1,0.2,0.5,2.0,2.5,0.5,0.0,0.5,0.4,0.9,3.8
21.0,1,1.5,3.6,0.7,2.1,0.8,1.5,0.3,0.4,0.1,1.0,1.1,1.5,0.4,0.2,0.8,1.1,3.8
24.0,3,2.8,5.2,1.0,2.4,1.8,2.8,0.8,0.8,0.4,0.0,0.4,2.8,0.8,0.2,0.4,1.0,7.4
22.0,4,5.5,13.3,1.6,5.1,3.9,8.1,3.6,4.4,1.5,4.3,5.8,1.1,0.9,2.3,1.7,3.5,16.3
22.0,4,2.9,4.9,0.0,0.2,2.8,4.7,1.2,1.8,2.9,5.5,8.4,1.3,1.3,0.6,1.0,2.4,6.9
23.0,5,6.6,9.7,0.0,0.2,6.6,9.6,2.9,4.2,3.4,7.3,10.8,1.6,0.8,1.3,1.7,1.7,16.1
22.0,3,1.4,3.6,0.3,1.3,1.1,2.4,0.4,0.9,0.4,0.9,1.3,0.9,0.5,0.1,0.5,1.1,3.5
24.0,1,0.3,0.7,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7
23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28.0,3,2.7,5.0,0.6,1.6,2.2,3.4,1.2,1.5,1.4,2.8,4.2,0.9,1.0,0.5,0.5,2.0,7.2
22.0,1,1.1,3.5,0.5,1.6,0.6,1.9,0.3,0.4,0.3,1.1,1.4,0.9,0.4,0.2,0.6,0.7,3.0
22.0,1,0.8,3.3,0.3,1.4,0.5,1.9,0.4,0.5,0.3,1.2,1.5,1.1,0.3,0.2,0.7,0.8,2.4
22.0,1,2.0,4.3,1.0,2.3,1.0,2.0,0.0,0.0,0.3,1.0,1.3,0.5,0.5,0.3,0.5,0.3,5.0
21.0,3,3.5,5.7,0.3,0.8,3.2,4.9,2.1,2.7,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3
23.0,1,0.0,0.8,0.0,0.5,0.0,0.3,0.0,0.0,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.3,0.0
21.0,2,1.0,2.6,0.3,1.2,0.7,1.4,0.4,0.6,0.1,0.8,0.9,0.4,0.2,0.2,0.4,0.5,2.7
25.0,6,8.7,18.4,2.5,7.0,6.2,11.4,3.7,4.8,0.8,5.3,6.1,3.5,1.1,0.3,2.7,2.5,23.6
22.0,3,6.3,12.9,1.3,3.6,5.0,9.3,0.9,2.0,4.3,7.7,12.0,2.4,0.9,0.7,1.1,2.0,14.7
26.0,3,0.0,2.0,0.0,0.7,0.0,1.3,0.7,1.3,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.7,0.7
22.0,3,3.2,6.7,1.0,2.6,2.1,4.1,1.2,1.5,0.4,1.6,2.0,2.1,0.4,0.2,0.6,1.2,8.5
27.0,1,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
23.0,5,9.3,20.6,3.0,8.6,6.3,12.0,5.3,6.2,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9
24.0,1,0.9,2.9,0.1,1.0,0.8,1.9,0.2,0.2,0.9,1.1,2.0,1.1,0.6,0.1,0.6,0.6,2.1
24.0,1,0.8,1.5,0.0,0.3,0.8,1.3,0.0,0.0,0.3,1.5,1.8,0.8,0.0,0.3,0.3,0.5,1.5
24.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1,1.3,4.8,0.3,1.8,1.0,3.0,0.5,0.5,1.8,1.0,2.8,1.8,1.3,0.0,1.0,0.8,3.3
35.0,14,3.7,7.1,0.7,2.2,3.0,4.8,2.2,2.6,0.5,2.5,3.1,1.3,0.4,0.4,0.9,2.0,10.3
26.0,2,1.0,1.5,0.0,0.0,1.0,1.5,0.0,0.0,1.0,0.5,1.5,0.0,0.5,0.0,0.0,1.0,2.0
27.0,8,6.3,14.9,1.9,5.4,4.4,9.5,4.6,5.5,0.6,3.5,4.1,2.4,0.9,1.0,1.8,2.3,19.2
21.0,1,2.7,6.6,1.2,3.4,1.6,3.2,0.8,1.1,1.5,4.1,5.6,1.0,0.6,0.3,0.8,1.5,7.5
29.0,10,2.4,6.2,1.0,3.0,1.4,3.2,1.6,1.9,0.5,2.3,2.8,1.4,0.6,0.4,0.7,1.1,7.3
29.0,10,2.2,5.8,1.0,3.0,1.2,2.8,1.7,2.1,0.4,2.0,2.4,1.3,0.6,0.4,0.6,1.1,7.1
29.0,10,2.8,7.0,0.9,3.1,1.9,3.9,1.3,1.5,0.6,2.9,3.5,1.8,0.5,0.5,0.8,0.9,7.9
23.0,1,1.0,1.3,0.0,0.0,1.0,1.3,0.3,0.7,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2
26.0,4,1.5,3.8,1.0,2.6,0.5,1.3,0.2,0.3,0.2,1.5,1.7,1.5,0.4,0.2,0.5,1.0,4.2
26.0,4,1.3,3.8,0.9,2.8,0.3,1.0,0.2,0.2,0.2,1.3,1.5,1.0,0.3,0.2,0.6,1.0,3.6
26.0,4,2.0,4.0,1.2,2.2,0.8,1.8,0.4,0.4,0.3,1.9,2.2,2.5,0.5,0.2,0.4,1.1,5.6
32.0,11,7.0,14.5,0.5,2.0,6.5,12.5,6.9,8.0,1.8,4.1,5.9,5.5,1.6,0.5,2.1,1.5,21.4
26.0,1,1.9,3.8,0.5,1.6,1.3,2.1,0.6,0.8,1.2,1.4,2.6,0.8,0.2,0.3,0.6,1.0,4.9
30.0,8,4.0,8.9,2.9,6.3,1.1,2.6,0.4,0.4,0.4,3.6,4.0,1.0,0.5,0.1,1.1,2.2,11.3
34.0,8,2.6,6.3,1.7,5.0,0.8,1.3,0.4,0.5,0.3,2.6,2.9,3.5,0.5,0.1,1.0,1.8,7.2
40.0,18,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
22.0,1,0.7,1.9,0.5,1.5,0.2,0.4,0.2,0.4,0.1,0.3,0.5,0.3,0.1,0.1,0.1,0.5,2.1
21.0,1,0.1,0.9,0.0,0.1,0.1,0.7,0.0,0.0,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.0,0.3
27.0,6,9.8,19.6,1.4,3.7,8.4,15.9,9.6,11.8,2.1,9.6,11.7,4.2,1.1,1.5,3.1,2.7,30.6
24.0,5,6.3,11.9,1.2,3.3,5.1,8.7,2.5,3.1,1.7,6.1,7.8,1.8,0.6,1.0,1.1,3.0,16.2
25.0,3,1.9,3.6,0.7,1.8,1.2,1.9,0.4,0.7,1.2,3.4,4.6,1.5,0.6,0.3,0.4,1.3,4.8
24.0,1,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.3,0.0
29.0,10,6.9,12.7,0.8,2.1,6.1,10.5,3.2,3.9,3.1,8.3,11.4,2.6,0.6,0.8,2.4,3.3,17.8
19.0,1,3.4,6.6,0.7,2.1,2.7,4.4,1.9,2.7,0.8,2.6,3.3,0.9,0.4,0.3,1.1,2.1,9.3
27.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
29.0,8,5.9,14.1,2.4,7.6,3.5,6.5,1.8,2.2,0.8,2.6,3.5,2.5,0.8,0.2,1.6,1.9,16.0
23.0,1,0.0,1.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
25.0,3,1.4,3.2,0.4,1.4,1.0,1.9,0.5,0.6,0.4,1.2,1.5,2.9,0.9,0.2,0.6,0.9,3.8
23.0,2,3.0,7.5,1.3,3.7,1.7,3.8,0.6,0.7,0.6,3.0,3.6,1.0,0.4,0.3,0.9,1.3,7.9
22.0,3,6.2,13.9,2.8,7.6,3.5,6.3,3.2,3.5,0.4,3.0,3.4,4.0,0.8,0.3,2.5,2.7,18.5
23.0,1,0.3,2.8,0.3,1.5,0.0,1.3,0.5,0.5,0.5,1.5,2.0,0.0,0.3,0.0,0.3,0.0,1.3
23.0,1,2.4,5.4,0.6,2.0,1.8,3.4,0.7,1.0,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1
20.0,1,3.0,6.8,0.8,2.6,2.3,4.2,1.1,1.5,0.7,1.8,2.5,2.0,0.9,0.2,1.5,1.3,7.9
19.0,1,5.2,12.4,1.0,3.9,4.2,8.5,1.0,1.5,1.8,6.0,7.8,6.4,0.9,0.4,3.2,1.6,12.5
21.0,2,1.9,3.8,0.4,1.2,1.5,2.7,0.5,0.7,0.8,1.6,2.4,1.2,0.7,0.2,0.7,1.7,4.8
26.0,5,5.3,10.5,1.4,3.9,4.0,6.6,3.0,3.9,1.1,6.0,7.2,4.1,1.1,0.2,2.1,2.8,14.9
26.0,5,4.8,9.4,1.0,3.2,3.7,6.2,2.8,3.8,1.3,6.5,7.8,4.1,1.1,0.3,2.0,2.9,13.4
26.0,5,7.1,14.1,2.4,6.4,4.7,7.7,3.4,4.4,0.7,4.7,5.4,4.3,1.2,0.2,2.5,2.5,19.9
24.0,5,2.4,5.9,0.6,2.5,1.7,3.3,1.1,1.5,0.4,2.4,2.8,1.1,0.5,0.4,0.9,1.7,6.4
24.0,5,2.6,6.4,0.8,2.9,1.9,3.5,1.0,1.4,0.4,2.7,3.2,1.3,0.5,0.5,1.0,1.8,7.1
24.0,5,1.4,4.1,0.3,1.4,1.2,2.7,1.3,1.8,0.3,1.2,1.5,0.4,0.4,0.3,0.8,1.4,4.3
23.0,4,0.9,2.1,0.3,1.0,0.6,1.2,0.7,1.0,0.6,0.8,1.4,0.5,0.5,0.2,0.5,1.1,2.7
28.0,7,3.6,8.2,1.6,3.8,2.0,4.4,1.5,1.7,0.6,2.2,2.8,1.8,0.9,0.4,1.0,1.8,10.2
28.0,7,3.5,7.8,1.4,3.5,2.0,4.3,1.4,1.6,0.6,2.3,2.8,1.5,0.8,0.5,0.9,1.9,9.7
28.0,7,3.9,9.1,1.9,4.3,2.0,4.8,1.7,1.8,0.8,2.1,2.9,2.3,1.0,0.3,1.3,1.6,11.4
19.0,1,2.0,5.4,0.8,2.7,1.2,2.7,0.9,1.2,0.6,1.6,2.3,1.6,0.4,0.5,1.1,1.6,5.8
31.0,13,7.1,14.2,2.0,4.8,5.2,9.4,2.0,2.7,1.0,3.5,4.5,6.8,1.6,0.4,2.7,2.0,18.3
28.0,3,1.6,3.2,0.4,1.2,1.2,2.0,0.5,1.0,0.4,2.0,2.4,1.7,0.7,0.2,0.9,1.6,4.1
26.0,6,1.1,2.7,0.6,1.7,0.5,0.9,0.5,0.9,0.7,1.8,2.5,0.5,0.4,0.3,0.4,0.6,3.3
26.0,6,0.3,1.5,0.2,1.0,0.1,0.5,0.3,0.5,0.5,0.9,1.4,0.2,0.2,0.1,0.3,0.4,1.1
26.0,6,0.4,1.2,0.0,0.6,0.4,0.6,0.6,0.8,0.8,2.2,3.0,0.6,0.2,0.2,0.4,0.0,1.4
26.0,6,2.2,4.3,1.2,2.8,0.9,1.5,0.6,1.2,0.9,2.6,3.5,0.8,0.5,0.4,0.5,1.1,6.2
27.0,8,7.1,17.3,1.7,5.4,5.4,11.9,4.2,5.6,1.7,8.2,9.9,5.1,0.7,0.5,3.4,2.8,20.1
28.0,6,2.3,5.9,0.9,3.7,1.3,2.3,0.9,1.2,0.3,2.6,2.9,2.1,0.5,0.4,0.5,1.4,6.4
28.0,6,1.3,2.7,0.7,2.0,0.7,0.7,1.0,1.3,0.0,2.0,2.0,2.0,0.3,0.0,0.7,1.3,4.3
28.0,6,2.5,6.7,1.0,4.1,1.5,2.6,0.9,1.2,0.3,2.8,3.1,2.1,0.5,0.5,0.5,1.4,6.8
20.0,1,0.9,1.9,0.3,0.8,0.6,1.1,0.3,0.3,1.0,1.0,2.0,0.3,0.2,0.1,0.2,0.9,2.3
32.0,9,3.5,8.9,2.4,6.5,1.1,2.4,0.7,0.8,0.4,2.2,2.6,1.7,0.8,0.4,0.9,2.1,10.1
32.0,9,3.9,9.3,2.6,6.9,1.3,2.5,0.7,0.8,0.4,2.4,2.8,1.8,0.7,0.4,1.0,2.1,11.0
32.0,9,2.8,8.2,2.0,5.8,0.8,2.3,0.6,0.8,0.4,1.8,2.2,1.5,0.8,0.6,0.8,2.0,8.3
26.0,5,0.7,2.1,0.4,1.3,0.3,0.9,0.3,0.3,0.1,0.9,1.0,0.3,0.0,0.0,0.1,0.4,2.1
26.0,5,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
26.0,5,0.8,2.3,0.5,1.5,0.3,0.8,0.0,0.0,0.2,1.0,1.2,0.3,0.0,0.0,0.2,0.5,2.2
24.0,3,1.1,3.7,0.7,2.4,0.4,1.3,0.2,0.3,0.2,0.7,0.8,1.3,0.4,0.0,0.7,1.1,3.1
24.0,3,1.1,3.4,0.6,2.2,0.5,1.2,0.1,0.1,0.1,0.6,0.8,1.2,0.5,0.0,0.6,1.0,2.8
24.0,3,0.3,2.7,0.0,1.0,0.3,1.7,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.7,0.7
24.0,3,1.8,5.6,1.6,4.2,0.2,1.4,0.4,1.2,0.4,1.0,1.4,1.8,0.2,0.2,1.0,1.6,5.6
25.0,7,2.3,5.4,0.3,1.4,2.0,4.0,0.8,1.4,1.0,3.2,4.2,1.8,0.7,0.5,1.0,1.4,5.7
25.0,7,1.7,3.8,0.1,0.8,1.6,3.0,0.7,1.1,0.8,2.8,3.6,1.4,0.6,0.5,1.0,1.2,4.2
25.0,7,4.3,10.5,0.9,3.4,3.4,7.2,1.3,2.3,1.8,4.5,6.3,2.9,1.3,0.6,1.1,1.9,10.7
27.0,8,5.7,10.7,0.3,1.0,5.5,9.7,3.3,4.8,3.0,8.1,11.1,2.8,1.1,0.6,2.6,3.4,15.0
24.0,3,1.0,1.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.5,2.5
24.0,3,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0
24.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,3,1.4,3.3,0.4,1.2,1.0,2.0,0.4,0.5,0.5,1.4,2.0,0.7,0.2,0.3,0.2,1.2,3.7
21.0,1,0.4,0.7,0.0,0.1,0.4,0.6,0.1,0.4,0.1,0.4,0.5,0.2,0.0,0.1,0.3,0.4,1.0
26.0,7,8.7,16.4,2.0,4.9,6.6,11.5,5.2,6.3,2.6,7.2,9.8,3.6,1.0,1.1,3.1,3.6,24.6
28.0,1,2.2,5.9,0.8,2.8,1.3,3.1,0.5,0.5,0.3,1.2,1.4,1.9,0.4,0.1,1.0,1.6,5.6
26.0,4,2.3,4.5,0.3,0.9,2.0,3.5,0.8,1.0,1.1,2.9,3.9,0.7,0.5,0.2,0.8,1.0,5.7
26.0,3,2.3,5.7,0.7,2.5,1.6,3.2,0.3,0.4,0.6,1.3,1.8,0.7,0.4,0.3,0.5,1.2,5.7
26.0,3,2.6,6.2,0.8,2.7,1.8,3.5,0.3,0.5,0.6,1.4,2.0,0.8,0.5,0.3,0.5,1.3,6.3
26.0,3,0.0,1.0,0.0,0.3,0.0,0.7,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
22.0,3,6.3,13.5,2.1,5.3,4.2,8.2,2.4,3.1,1.1,5.0,6.1,2.1,0.8,0.2,1.2,2.0,17.0
26.0,2,1.1,3.6,0.7,2.3,0.4,1.3,0.2,0.4,0.5,0.9,1.5,0.6,0.4,0.0,0.5,0.9,3.1
30.0,9,3.2,7.2,1.0,3.0,2.2,4.2,1.7,2.2,1.4,3.1,4.4,2.8,0.8,0.5,1.5,2.5,9.1
26.0,7,5.4,12.3,2.5,7.3,2.9,5.0,1.7,2.5,1.0,2.9,4.0,1.1,1.0,0.4,0.9,2.5,15.0
31.0,11,4.0,10.0,2.0,5.4,2.1,4.6,1.6,1.9,0.4,2.6,3.0,3.5,0.7,0.2,1.3,1.0,11.6
27.0,4,3.0,6.5,0.8,2.5,2.1,4.0,0.6,1.1,1.5,3.0,4.5,2.2,0.9,0.2,0.9,1.7,7.4
32.0,10,1.2,3.6,0.7,2.1,0.4,1.5,0.3,0.4,0.3,1.4,1.8,0.9,0.6,0.2,0.5,1.8,3.4
28.0,9,4.7,10.8,2.1,5.3,2.6,5.5,1.8,2.0,0.5,2.9,3.4,1.9,1.1,0.3,1.3,1.8,13.2
21.0,2,3.5,6.6,0.8,2.1,2.8,4.5,1.0,1.6,1.0,2.7,3.8,1.3,0.4,0.5,0.8,1.4,8.8
19.0,1,2.6,7.4,0.9,2.7,1.7,4.6,1.1,1.4,0.6,1.5,2.2,2.1,0.8,0.3,1.2,1.9,7.2
19.0,1,1.1,3.4,0.2,0.7,0.9,2.7,1.1,1.4,0.4,1.0,1.4,0.9,0.5,0.1,0.5,1.4,3.5
19.0,1,3.6,10.0,1.4,4.0,2.2,6.0,1.1,1.4,0.8,1.9,2.7,2.9,1.0,0.5,1.8,2.2,9.7
21.0,1,2.3,5.6,1.0,2.8,1.3,2.7,0.3,0.4,0.9,2.7,3.6,0.6,0.6,0.5,0.9,1.8,5.9
33.0,14,10.5,20.3,2.1,5.5,8.4,14.8,6.8,7.4,0.5,6.9,7.4,6.4,0.9,0.9,3.5,2.1,29.9
23.0,4,4.7,10.3,2.2,5.6,2.5,4.7,0.6,0.7,0.4,3.0,3.4,2.7,0.7,0.4,1.2,2.5,12.1
22.0,4,1.0,2.8,0.5,1.8,0.5,1.0,0.5,0.7,0.5,1.0,1.5,0.3,0.1,0.1,0.2,0.6,3.1
22.0,4,1.2,3.1,0.8,2.2,0.4,0.9,0.5,0.8,0.6,1.1,1.7,0.2,0.2,0.1,0.4,0.4,3.6
22.0,4,0.9,2.6,0.3,1.5,0.6,1.1,0.5,0.7,0.4,0.9,1.3,0.4,0.1,0.1,0.1,0.8,2.7
33.0,14,4.4,10.3,2.5,6.4,1.9,3.8,2.2,2.7,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6
29.0,1,0.6,1.9,0.3,1.1,0.4,0.8,0.1,0.2,0.1,0.4,0.5,1.3,0.1,0.0,0.3,0.5,1.6
21.0,3,5.5,13.2,2.5,6.8,3.0,6.5,2.0,3.2,0.7,3.7,4.4,6.2,1.1,0.4,3.1,2.6,15.6
25.0,7,2.5,4.4,0.0,0.0,2.5,4.4,0.9,1.5,2.5,4.7,7.3,2.0,0.6,0.6,0.8,2.6,6.0
29.0,5,1.8,3.6,0.0,0.3,1.8,3.4,1.0,1.3,2.2,2.1,4.3,1.0,0.5,0.5,0.5,1.9,4.5
30.0,10,6.8,15.5,2.5,6.6,4.4,8.9,3.9,4.4,0.6,4.8,5.4,5.4,1.2,0.3,2.9,2.4,20.1
20.0,2,2.7,7.0,0.7,2.5,2.0,4.4,0.9,1.1,0.5,2.6,3.2,4.2,1.2,0.5,1.7,2.8,6.9
23.0,2,1.2,3.5,0.8,2.4,0.4,1.1,0.1,0.2,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3
20.0,2,2.5,6.1,0.5,2.4,1.9,3.7,0.4,0.5,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9
31.0,9,7.7,17.9,3.6,9.3,4.1,8.7,1.4,1.6,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4
27.0,6,3.1,7.3,0.1,0.8,3.1,6.5,1.2,1.3,0.6,2.9,3.5,5.6,1.6,0.2,2.3,2.7,7.6
26.0,6,6.9,15.0,1.5,4.9,5.4,10.1,4.9,5.6,2.0,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2
26.0,6,6.7,14.9,1.4,5.1,5.3,9.9,4.3,5.0,1.9,5.8,7.7,2.0,0.7,1.7,1.6,2.6,19.2
26.0,6,7.2,15.2,1.7,4.6,5.5,10.6,5.9,6.8,2.2,6.6,8.8,2.9,0.7,1.5,1.6,2.9,22.1
28.0,8,3.0,6.8,0.5,1.6,2.5,5.2,1.0,1.5,1.0,4.3,5.3,2.7,1.1,0.7,1.0,1.6,7.6
24.0,3,1.4,3.4,0.7,2.1,0.6,1.3,0.4,0.6,0.2,0.7,0.9,0.9,0.4,0.1,0.7,0.6,3.9
26.0,5,6.4,14.2,1.9,5.7,4.5,8.5,2.4,3.3,1.1,7.4,8.5,3.5,0.6,0.9,2.6,1.9,17.1
35.0,16,4.4,10.0,2.3,6.1,2.1,3.9,2.3,2.8,0.5,4.0,4.5,7.5,1.1,0.3,2.7,2.8,13.4
29.0,11,10.0,21.2,3.4,8.2,6.5,13.0,4.1,4.4,0.6,3.8,4.4,5.8,1.4,0.6,2.5,2.8,27.4
36.0,16,5.4,9.7,0.3,1.0,5.1,8.8,1.9,2.2,1.6,3.9,5.5,0.9,0.3,1.0,0.9,1.7,12.9
20.0,2,7.2,16.7,2.9,7.5,4.2,9.2,2.8,3.2,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1
24.0,2,2.5,5.1,0.3,1.0,2.2,4.0,0.8,1.2,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1
31.0,10,3.2,7.0,0.6,2.0,2.6,5.1,1.4,1.7,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1,8.3
31.0,10,0.8,2.2,0.0,0.5,0.8,1.7,0.2,0.3,0.2,2.3,2.5,1.8,0.0,0.0,0.7,1.3,1.8
31.0,10,3.6,7.8,0.7,2.2,2.9,5.6,1.6,2.0,0.3,2.5,2.8,3.9,0.6,0.1,1.7,2.2,9.3
24.0,4,2.8,7.0,1.8,4.8,1.0,2.2,1.0,1.2,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3
30.0,8,0.9,3.7,0.3,2.3,0.6,1.4,0.0,0.0,0.4,2.1,2.6,1.7,0.1,0.0,0.9,1.0,2.0
30.0,8,1.3,3.3,0.5,2.0,0.8,1.3,0.0,0.0,0.3,1.8,2.0,1.3,0.0,0.0,1.3,1.3,3.0
30.0,8,0.3,4.3,0.0,2.7,0.3,1.7,0.0,0.0,0.7,2.7,3.3,2.3,0.3,0.0,0.3,0.7,0.7
29.0,7,2.8,5.4,0.5,1.5,2.3,3.8,0.9,1.2,1.6,3.8,5.4,1.8,0.9,0.4,0.8,1.8,7.0
29.0,7,2.8,5.4,0.5,1.7,2.2,3.7,0.9,1.3,1.6,4.1,5.6,2.0,1.0,0.4,0.7,1.8,6.9
29.0,7,3.0,5.4,0.4,0.9,2.6,4.6,0.9,0.9,1.6,2.8,4.3,0.9,0.6,0.8,1.1,1.9,7.3
24.0,5,5.1,11.5,2.2,6.2,2.9,5.3,2.3,2.6,1.0,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8
37.0,19,11.4,21.8,2.9,8.0,8.6,13.8,4.5,6.0,1.1,7.1,8.2,6.2,1.3,1.1,3.5,2.2,30.3
21.0,1,0.5,1.5,0.1,0.5,0.3,1.0,0.3,0.4,0.5,0.8,1.2,0.6,0.2,0.0,0.4,0.7,1.4
23.0,1,1.4,3.2,0.5,1.4,0.9,1.8,1.0,1.8,0.2,1.2,1.3,1.2,0.3,0.1,0.6,0.9,4.2
24.0,1,2.8,7.0,2.1,5.8,0.7,1.2,0.2,0.2,0.2,2.7,2.9,1.0,0.8,0.3,0.4,1.2,8.0
23.0,4,4.4,10.9,1.6,5.0,2.9,5.9,1.7,2.1,0.3,2.3,2.6,2.2,0.6,0.3,1.0,1.4,12.1
24.0,5,4.6,10.9,3.1,7.4,1.5,3.5,0.6,0.8,1.0,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13.0
35.0,17,2.2,5.7,0.7,1.8,1.6,3.9,1.2,1.4,0.3,1.3,1.6,1.9,0.5,0.1,0.8,0.9,6.3
22.0,3,1.5,4.7,0.8,2.7,0.7,2.0,0.7,1.0,0.0,1.2,1.2,0.9,0.2,0.1,0.0,1.4,4.5
22.0,3,5.7,14.2,2.5,7.7,3.2,6.6,3.2,3.7,0.7,3.4,4.2,1.7,0.9,0.4,1.7,2.9,17.2
22.0,4,9.9,21.6,3.1,8.8,6.8,12.8,5.6,7.5,0.9,8.3,9.1,8.7,1.2,0.6,4.5,2.2,28.4
23.0,1,2.1,4.6,0.5,1.5,1.6,3.1,1.2,1.9,1.8,1.3,3.1,0.6,0.3,0.2,0.6,1.7,5.8
25.0,5,4.1,9.1,2.7,6.0,1.4,3.1,1.0,1.1,0.3,3.0,3.3,2.1,0.6,0.1,0.9,1.4,11.9
26.0,5,0.9,1.8,0.0,0.3,0.9,1.5,0.3,0.4,0.9,1.1,1.9,0.6,0.2,0.2,0.0,0.6,2.0
26.0,5,0.5,2.5,0.0,0.5,0.5,2.0,1.0,1.5,1.0,0.5,1.5,0.5,0.0,0.5,0.0,0.5,2.0
26.0,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,5,1.0,1.8,0.0,0.3,1.0,1.4,0.2,0.3,0.8,1.3,2.1,0.7,0.3,0.2,0.0,0.6,2.2
